,blockid,addrptid,strctid,x,y,huestimate,residential
5703,410079511003004,41007026207001001S002001A,41007026207001001S,-123.934562683,45.9773368835,2,1
5705,410079511003004,41007026209001001S001001A,41007026209001001S,-123.934364319,45.9773712158,1,1
5706,410079511003004,41007026211001001S001001A,41007026211001001S,-123.934692383,45.977230072,1,1
5707,410079511003003,41007026213001001S002001A,41007026213001001S,-123.935348511,45.977191925,2,1
5709,410079511001067,41007026214001001S001001A,41007026214001001S,-123.927078247,45.9770812988,1,1
5710,410079511003004,41007026215001001S001001A,41007026215001001S,-123.934928894,45.9770317078,1,1
5711,410079511003003,41007026217001001S002001A,41007026217001001S,-123.935432434,45.9770698547,2,1
5713,410079511003001,41007026218001001S066001A,41007026218001001S,-123.928092957,45.9770889282,66,1
5779,410079511003003,41007026220001001S002001A,41007026220001001S,-123.935569763,45.9769134521,2,1
5781,410079511001067,41007026222001001S001001A,41007026222001001S,-123.927444458,45.9761619568,1,1
5782,410079511003002,41007026223001001S001001A,41007026223001001S,-123.935516357,45.9765701294,1,1
5783,410079511003002,41007026225001001S001001A,41007026225001001S,-123.935852051,45.9764862061,1,1
5784,410079511003002,41007026226001001S001001A,41007026226001001S,-123.93611908,45.9764022827,1,1
5785,410079511003002,41007026227001001S001001A,41007026227001001S,-123.936386108,45.9763183594,1,1
5786,410079511001057,41007026229001001S001001A,41007026229001001S,-123.918144226,45.9764785767,1,1
5787,410079511003002,41007026230001001S001001A,41007026230001001S,-123.936637878,45.9762153625,1,1
5788,410079511003002,41007026234001001S001001A,41007026234001001S,-123.936950684,45.9761047363,1,1
5789,410079511001057,41007026235001001S001001A,41007026235001001S,-123.914367676,45.9764671326,1,1
5790,410079511001057,41007026236001001S001001A,41007026236001001S,-123.911773682,45.9758796692,1,1
5791,410079511001057,41007026237001001S001001A,41007026237001001S,-123.911605835,45.976764679,1,1
5792,410079511003002,41007026240001001S001001A,41007026240001001S,-123.937217712,45.9760284424,1,1
5793,410079511003002,41007026242001001S001001A,41007026242001001S,-123.937400818,45.9759788513,1,1
5794,410079511003002,41007026246001001S001001A,41007026246001001S,-123.937553406,45.9759368896,1,1
5795,410079511003002,41007026247001001S001001A,41007026247001001S,-123.937675476,45.9759025574,1,1
5796,410079511003002,41007026248001001S002001A,41007026248001001S,-123.937797546,45.9758682251,2,1
5798,410079511003002,41007026249001001S001001A,41007026249001001S,-123.937911987,45.9758338928,1,1
5799,410079511003002,41007026250001001S001001A,41007026250001001S,-123.938034058,45.9758033752,1,1
5800,410079511003002,41007026251001001S001001A,41007026251001001S,-123.938156128,45.975769043,1,1
5801,410079511003002,41007026253001001S001001A,41007026253001001S,-123.938346863,45.9756507874,1,1
5802,410079511001057,41007026255001001S001001A,41007026255001001S,-123.915870667,45.9762687683,1,1
5803,410079511003002,41007026259001001S001001A,41007026259001001S,-123.93863678,45.9755630493,1,1
5804,410079511003009,41007026264001001S001001A,41007026264001001S,-123.952362061,45.974445343,1,1
5805,410079511003009,41007026265001001S001001A,41007026265001001S,-123.951980591,45.974357605,1,1
5806,410079511003009,41007026266001001S001001A,41007026266001001S,-123.95173645,45.9746246338,1,1
5807,410079511003002,41007026267001001S002001A,41007026267001001S,-123.939216614,45.9753875732,2,1
5809,410079511003009,41007026268001001S001001A,41007026268001001S,-123.951057434,45.9746627808,1,1
5810,410079511003009,41007026269001001S001001A,41007026269001001S,-123.950752258,45.9747161865,1,1
5811,410079511003009,41007026270001001S001001A,41007026270001001S,-123.950256348,45.9747810364,1,1
5812,410079511003009,41007026271001001S001001A,41007026271001001S,-123.949752808,45.9748153687,1,1
5813,410079511003009,41007026275001001S001001A,41007026275001001S,-123.948936462,45.9748687744,1,1
5814,410079511003009,41007026276001001S001001A,41007026276001001S,-123.94858551,45.974899292,1,1
5815,410079511003009,41007026277001001S002001A,41007026277001001S,-123.948265076,45.9749259949,2,1
5817,410079511003009,41007026280001001S002001A,41007026280001001S,-123.947639465,45.9749298096,2,1
5819,410079511001057,41007026281001001S001001A,41007026281001001S,-123.918113708,45.9756011963,1,1
5820,410079511003009,41007026283001001S001001A,41007026283001001S,-123.946960449,45.9749183655,1,1
5821,410079511003009,41007026284001001S001001A,41007026284001001S,-123.946578979,45.9749107361,1,1
5822,410079511003009,41007026285001001S001001A,41007026285001001S,-123.946235657,45.9749031067,1,1
5823,410079511003009,41007026287001001S001001A,41007026287001001S,-123.945892334,45.974899292,1,1
5824,410079511003009,41007026288001001S001001A,41007026288001001S,-123.945549011,45.974899292,1,1
5825,410079511003009,41007026289001001S001001A,41007026289001001S,-123.945167542,45.9749031067,1,1
5826,410079511003009,41007026290001001S001001A,41007026290001001S,-123.944869995,45.9749031067,1,1
5827,410079511003009,41007026291001001S001001A,41007026291001001S,-123.952949524,45.9743499756,1,1
5828,410079511001057,41007026292001001S001001A,41007026292001001S,-123.915603638,45.9755134583,1,1
5829,410079511003009,41007026293001001S002001A,41007026293001001S,-123.944580078,45.9749031067,2,1
5831,410079511003008,41007026294001001S002001A,41007026294001001S,-123.940139771,45.9749145508,2,1
5833,410079511003009,41007026295001001S001001A,41007026295001001S,-123.944282532,45.9749069214,1,1
5834,410079511003009,41007026296001001S001001A,41007026296001001S,-123.944038391,45.9749031067,1,1
5835,410079511003009,41007026300001001S018001A,41007026300001001S,-123.943611145,45.9748954773,18,1
5853,410079511003009,41007026301001001S001001A,41007026301001001S,-123.943336487,45.9748916626,1,1
5854,410079511001057,41007026302001001S001001A,41007026302001001S,-123.914329529,45.9755706787,1,1
5855,410079511003009,41007026303001001S001001A,41007026303001001S,-123.941467285,45.9750785828,1,1
5856,410079511003008,41007026304001001S002001A,41007026304001001S,-123.940681458,45.9748954773,2,1
5858,410079511003009,41007026306001001S007001A,41007026306001001S,-123.943122864,45.9748878479,7,1
5865,410079511003009,41007026307001001S007001A,41007026307001001S,-123.942977905,45.9748840332,7,1
5872,410079511003009,41007026308001001S001001A,41007026308001001S,-123.953315735,45.9742851257,1,1
5873,410079511003009,41007026309001001S001001A,41007026309001001S,-123.941825867,45.97498703,1,1
5874,410079511003009,41007026312001001S001001A,41007026312001001S,-123.942100525,45.9749336243,1,1
5875,410079511003002,41007026313001001S001001A,41007026313001001S,-123.939399719,45.9749565125,1,1
5876,410079511003008,41007026314001001S001001A,41007026314001001S,-123.940971375,45.9748497009,1,1
5877,410079511003002,41007026315001001S002001A,41007026315001001S,-123.939620972,45.9748954773,2,1
5879,410079511003009,41007026318001001S001001A,41007026318001001S,-123.942459106,45.9749641418,1,1
5880,410079511003009,41007026320001001S001001A,41007026320001001S,-123.942405701,45.9749603271,1,1
5881,410079511003009,41007026321001001S001001A,41007026321001001S,-123.942344666,45.9749565125,1,1
5882,410079511003009,41007026322001001S001001A,41007026322001001S,-123.942298889,45.9749526978,1,1
5883,410079511003009,41007026323001001S001001A,41007026323001001S,-123.942237854,45.9749526978,1,1
5884,410079511003008,41007026328001001S001001A,41007026328001001S,-123.941345215,45.9746208191,1,1
5885,410079511003009,41007026341001001S001001A,41007026341001001S,-123.942527771,45.9748840332,1,1
5886,410079511003008,41007026349001001S001001A,41007026349001001S,-123.941749573,45.974445343,1,1
5887,410079511003008,41007026352001001S001001A,41007026352001001S,-123.942024231,45.9743919373,1,1
5888,410079511003008,41007026354001001S002001A,41007026354001001S,-123.942222595,45.9743690491,2,1
5890,410079511003008,41007026355001001S002001A,41007026355001001S,-123.942352295,45.9743537903,2,1
5892,410079511001071,41007026359002001S001001A,41007026359002001S,-123.926513672,45.9739074707,1,1
5893,410079511001071,41007026359002002S001001A,41007026359002002S,-123.926513672,45.9739074707,1,1
5894,410079511003008,41007026361001001S001001A,41007026361001001S,-123.942550659,45.974395752,1,1
5895,410079511003010,41007026362001001S001001A,41007026362001001S,-123.944915771,45.9743804932,1,1
5896,410079511003010,41007026363001001S001001A,41007026363001001S,-123.944694519,45.9743843079,1,1
5897,410079511003010,41007026364001001S001001A,41007026364001001S,-123.944465637,45.9743881226,1,1
5898,410079511003010,41007026366001001S001001A,41007026366001001S,-123.943885803,45.974395752,1,1
5899,410079511003010,41007026368001001S001001A,41007026368001001S,-123.943534851,45.9743995667,1,1
5900,410079511003010,41007026369001001S001001A,41007026369001001S,-123.943260193,45.974407196,1,1
5901,410079511003008,41007026371001001S001001A,41007026371001001S,-123.942817688,45.9744110107,1,1
5902,410079511003002,41007026372001001S001001A,41007026372001001S,-123.939277649,45.97448349,1,1
5903,410079511003002,41007026373001001S002001A,41007026373001001S,-123.939445496,45.9743766785,2,1
5905,410079511003009,41007026378001001S001001A,41007026378001001S,-123.953834534,45.9740753174,1,1
5906,410079511003009,41007026380001001S001001A,41007026380001001S,-123.953941345,45.9740524292,1,1
5907,410079511003009,41007026383001001S001001A,41007026383001001S,-123.954048157,45.9740333557,1,1
5908,410079511003009,41007026386001001S001001A,41007026386001001S,-123.954193115,45.9739990234,1,1
5909,410079511003009,41007026388001001S001001A,41007026388001001S,-123.954299927,45.973991394,1,1
5910,410079511003009,41007026389001001S001001A,41007026389001001S,-123.954414368,45.9739837646,1,1
5911,410079511003009,41007026395001001S002001A,41007026395001001S,-123.954559326,45.9738960266,2,1
5913,410079511003008,41007026397001001S002001A,41007026397001001S,-123.940452576,45.9742012024,2,1
5915,410079511003009,41007026400001001S002001A,41007026400001001S,-123.954673767,45.9738540649,2,1
5917,410079511003009,41007026402001001S002001A,41007026402001001S,-123.95489502,45.9738235474,2,1
5919,410079511003002,41007026403001001S001001A,41007026403001001S,-123.938789368,45.9740409851,1,1
5920,410079511003008,41007026405001001S002001A,41007026405001001S,-123.942687988,45.9740905762,2,1
5922,410079511003009,41007026407001001S002001A,41007026407001001S,-123.955062866,45.973777771,2,1
5924,410079511003009,41007026411001001S002001A,41007026411001001S,-123.955245972,45.9737358093,2,1
5926,410079511003002,41007026413001001S001001A,41007026413001001S,-123.93938446,45.9740753174,1,1
5927,410079511003008,41007026416001001S001001A,41007026416001001S,-123.940666199,45.9740142822,1,1
5928,410079511003009,41007026419001001S001001A,41007026419001001S,-123.954559326,45.9737243652,1,1
5929,410079511003002,41007026420001001S001001A,41007026420001001S,-123.939125061,45.9739952087,1,1
5930,410079511003008,41007026425001001S001001A,41007026425001001S,-123.941505432,45.9738082886,1,1
5931,410079511003008,41007026426001001S001001A,41007026426001001S,-123.941825867,45.9737892151,1,1
5932,410079511003008,41007026427001001S001001A,41007026427001001S,-123.942138672,45.9737701416,1,1
5933,410079511003008,41007026428001001S001001A,41007026428001001S,-123.940864563,45.9738197327,1,1
5934,410079511003008,41007026430001001S001001A,41007026430001001S,-123.942451477,45.9737510681,1,1
5935,410079511003008,41007026431001001S001001A,41007026431001001S,-123.942771912,45.9737472534,1,1
5936,410079511003002,41007026432001001S001001A,41007026432001001S,-123.940055847,45.9738540649,1,1
5937,410079511003076,41007026435001001S001001A,41007026435001001S,-123.94519043,45.9735069275,1,1
5938,410079511003076,41007026436001001S001001A,41007026436001001S,-123.943305969,45.9735794067,1,1
5939,410079511003002,41007026437001001S001001A,41007026437001001S,-123.940231323,45.973690033,1,1
5940,410079511003076,41007026441001001S001001A,41007026441001001S,-123.944244385,45.9735336304,1,1
5941,410079511003076,41007026442001001S001001A,41007026442001001S,-123.943954468,45.9735374451,1,1
5942,410079511003076,41007026444001001S001001A,41007026444001001S,-123.943649292,45.9735374451,1,1
5943,410079511003002,41007026446001001S001001A,41007026446001001S,-123.940414429,45.9735183716,1,1
5944,410079511003076,41007026447001001S001001A,41007026447001001S,-123.945419312,45.9731941223,1,1
5945,410079511003077,41007026449001001S001001A,41007026449001001S,-123.942703247,45.9733428955,1,1
5946,410079511003077,41007026450001001S001001A,41007026450001001S,-123.942276001,45.9733467102,1,1
5947,410079511003007,41007026451001001S001001A,41007026451001001S,-123.941589355,45.9733543396,1,1
5948,410079511003002,41007026453001001S001001A,41007026453001001S,-123.940444946,45.9733047485,1,1
5949,410079511003078,41007026454001001S001001A,41007026454001001S,-123.944511414,45.9731140137,1,1
5950,410079511003078,41007026455001001S001001A,41007026455001001S,-123.944824219,45.9731025696,1,1
5951,410079511003078,41007026456001001S001001A,41007026456001001S,-123.943267822,45.9731330872,1,1
5952,410079511003078,41007026457001001S001001A,41007026457001001S,-123.944206238,45.9731140137,1,1
5953,410079511003078,41007026458001001S001001A,41007026458001001S,-123.943893433,45.9731140137,1,1
5954,410079511003078,41007026459001001S001001A,41007026459001001S,-123.943588257,45.9731178284,1,1
5955,410079511003077,41007026461001001S001001A,41007026461001001S,-123.942268372,45.9731483459,1,1
5956,410079511003007,41007026462001001S001001A,41007026462001001S,-123.941665649,45.9730911255,1,1
5957,410079511003007,41007026464001001S001001A,41007026464001001S,-123.941070557,45.9730758667,1,1
5958,410079511003007,41007026466001001S001001A,41007026466001001S,-123.941291809,45.97290802,1,1
5959,410079511003077,41007026467001001S001001A,41007026467001001S,-123.942695618,45.9729690552,1,1
5960,410079511003076,41007026468001001S001001A,41007026468001001S,-123.945365906,45.9728431702,1,1
5961,410079511003078,41007026469001001S001001A,41007026469001001S,-123.944816589,45.9727745056,1,1
5962,410079511003077,41007026471001001S002001A,41007026471001001S,-123.942268372,45.9729270935,2,1
5964,410079511003078,41007026472001001S001001A,41007026472001001S,-123.944511414,45.9728088379,1,1
5965,410079511003078,41007026473001001S001001A,41007026473001001S,-123.944198608,45.9728355408,1,1
5966,410079511003078,41007026474001001S001001A,41007026474001001S,-123.943885803,45.9728279114,1,1
5967,410079511003078,41007026476001001S001001A,41007026476001001S,-123.943267822,45.9727859497,1,1
5968,410079511003007,41007026477001001S001001A,41007026477001001S,-123.941497803,45.9727058411,1,1
5969,410079511003077,41007026479001001S001001A,41007026479001001S,-123.942703247,45.9727745056,1,1
5970,410079511003076,41007026480001001S001001A,41007026480001001S,-123.945373535,45.9725990295,1,1
5971,410079511003007,41007026481001001S001001A,41007026481001001S,-123.941749573,45.9725914001,1,1
